file_path,label
processed_data\other\4691.jpg,2
processed_data\cats\2671.jpg,0
processed_data\other\1619.jpg,2
processed_data\dogs\918.jpg,1
processed_data\dogs\2600.jpg,1
processed_data\other\1984.jpg,2
processed_data\other\3812.jpg,2
processed_data\cats\3807.jpg,0
processed_data\dogs\4219.jpg,1
processed_data\cats\2178.jpg,0
processed_data\cats\1927.jpg,0
processed_data\dogs\4002.jpg,1
processed_data\other\1008.jpg,2
processed_data\dogs\2241.jpg,1
processed_data\dogs\3617.jpg,1
processed_data\cats\1836.jpg,0
processed_data\cats\162.jpg,0
processed_data\other\3614.jpg,2
processed_data\dogs\2225.jpg,1
processed_data\cats\2716.jpg,0
processed_data\dogs\4617.jpg,1
processed_data\other\4035.jpg,2
processed_data\other\4757.jpg,2
processed_data\cats\1037.jpg,0
processed_data\cats\4543.jpg,0
processed_data\other\594.jpg,2
processed_data\dogs\2896.jpg,1
processed_data\dogs\4815.jpg,1
processed_data\cats\4886.jpg,0
processed_data\cats\3667.jpg,0
processed_data\cats\4570.jpg,0
processed_data\other\881.jpg,2
processed_data\other\2977.jpg,2
processed_data\other\3616.jpg,2
processed_data\dogs\3228.jpg,1
processed_data\dogs\2175.jpg,1
processed_data\cats\4741.jpg,0
processed_data\cats\3781.jpg,0
processed_data\other\4413.jpg,2
processed_data\dogs\3657.jpg,1
processed_data\dogs\1498.jpg,1
processed_data\cats\4582.jpg,0
processed_data\dogs\935.jpg,1
processed_data\dogs\2744.jpg,1
processed_data\cats\2261.jpg,0
processed_data\cats\3874.jpg,0
processed_data\other\4260.jpg,2
processed_data\other\22.jpg,2
processed_data\dogs\770.jpg,1
processed_data\cats\1870.jpg,0
processed_data\other\2941.jpg,2
processed_data\dogs\2387.jpg,1
processed_data\dogs\4703.jpg,1
processed_data\cats\3557.jpg,0
processed_data\cats\3564.jpg,0
processed_data\other\3107.jpg,2
processed_data\other\3484.jpg,2
processed_data\dogs\1859.jpg,1
processed_data\other\1546.jpg,2
processed_data\other\2759.jpg,2
processed_data\cats\522.jpg,0
processed_data\other\1117.jpg,2
processed_data\other\2826.jpg,2
processed_data\cats\2608.jpg,0
processed_data\other\316.jpg,2
processed_data\cats\2851.jpg,0
processed_data\dogs\2927.jpg,1
processed_data\dogs\4924.jpg,1
processed_data\cats\271.jpg,0
processed_data\cats\716.jpg,0
processed_data\other\1126.jpg,2
processed_data\dogs\378.jpg,1
processed_data\cats\929.jpg,0
processed_data\dogs\2604.jpg,1
processed_data\other\4004.jpg,2
processed_data\cats\1065.jpg,0
processed_data\cats\3108.jpg,0
processed_data\dogs\230.jpg,1
processed_data\dogs\4085.jpg,1
processed_data\dogs\4258.jpg,1
processed_data\cats\626.jpg,0
processed_data\other\4995.jpg,2
processed_data\dogs\69.jpg,1
processed_data\dogs\4905.jpg,1
processed_data\other\3352.jpg,2
processed_data\cats\2396.jpg,0
processed_data\dogs\1785.jpg,1
processed_data\dogs\4087.jpg,1
processed_data\dogs\4576.jpg,1
processed_data\other\589.jpg,2
processed_data\other\67.jpg,2
processed_data\dogs\4750.jpg,1
processed_data\other\2081.jpg,2
processed_data\dogs\1623.jpg,1
processed_data\cats\3645.jpg,0
processed_data\dogs\977.jpg,1
processed_data\other\1006.jpg,2
processed_data\dogs\3140.jpg,1
processed_data\other\2868.jpg,2
processed_data\cats\2456.jpg,0
processed_data\other\988.jpg,2
processed_data\dogs\3612.jpg,1
processed_data\other\1496.jpg,2
processed_data\other\3836.jpg,2
processed_data\dogs\2601.jpg,1
processed_data\other\3019.jpg,2
processed_data\other\3850.jpg,2
processed_data\other\3974.jpg,2
processed_data\cats\2446.jpg,0
processed_data\cats\3785.jpg,0
processed_data\cats\3171.jpg,0
processed_data\other\1864.jpg,2
processed_data\cats\2813.jpg,0
processed_data\cats\3672.jpg,0
processed_data\other\731.jpg,2
processed_data\cats\392.jpg,0
processed_data\cats\1109.jpg,0
processed_data\cats\1994.jpg,0
processed_data\cats\2630.jpg,0
processed_data\other\4702.jpg,2
processed_data\other\4366.jpg,2
processed_data\dogs\4409.jpg,1
processed_data\cats\2909.jpg,0
processed_data\other\4678.jpg,2
processed_data\other\3630.jpg,2
processed_data\other\1641.jpg,2
processed_data\dogs\4571.jpg,1
processed_data\other\549.jpg,2
processed_data\cats\2976.jpg,0
processed_data\cats\4644.jpg,0
processed_data\cats\2092.jpg,0
processed_data\dogs\3429.jpg,1
processed_data\cats\1650.jpg,0
processed_data\dogs\4751.jpg,1
processed_data\cats\1725.jpg,0
processed_data\other\21.jpg,2
processed_data\other\1392.jpg,2
processed_data\cats\914.jpg,0
processed_data\other\449.jpg,2
processed_data\other\42.jpg,2
processed_data\cats\4564.jpg,0
processed_data\other\3141.jpg,2
processed_data\cats\3401.jpg,0
processed_data\dogs\576.jpg,1
processed_data\cats\2586.jpg,0
processed_data\other\1638.jpg,2
processed_data\cats\1544.jpg,0
processed_data\dogs\4993.jpg,1
processed_data\dogs\737.jpg,1
processed_data\cats\3894.jpg,0
processed_data\dogs\1661.jpg,1
processed_data\dogs\4129.jpg,1
processed_data\cats\2846.jpg,0
processed_data\cats\3846.jpg,0
processed_data\other\1455.jpg,2
processed_data\other\4714.jpg,2
processed_data\other\808.jpg,2
processed_data\cats\249.jpg,0
processed_data\dogs\3760.jpg,1
processed_data\dogs\4278.jpg,1
processed_data\cats\3437.jpg,0
processed_data\other\4371.jpg,2
processed_data\dogs\3292.jpg,1
processed_data\cats\4838.jpg,0
processed_data\dogs\2541.jpg,1
processed_data\cats\1378.jpg,0
processed_data\dogs\1282.jpg,1
processed_data\dogs\4462.jpg,1
processed_data\cats\3559.jpg,0
processed_data\cats\4658.jpg,0
processed_data\other\3887.jpg,2
processed_data\dogs\1217.jpg,1
processed_data\cats\19.jpg,0
processed_data\cats\4777.jpg,0
processed_data\cats\3174.jpg,0
processed_data\other\2534.jpg,2
processed_data\cats\4215.jpg,0
processed_data\dogs\2551.jpg,1
processed_data\cats\4460.jpg,0
processed_data\cats\1863.jpg,0
processed_data\dogs\658.jpg,1
processed_data\other\1393.jpg,2
processed_data\other\895.jpg,2
processed_data\cats\168.jpg,0
processed_data\dogs\128.jpg,1
processed_data\cats\3053.jpg,0
processed_data\other\480.jpg,2
processed_data\cats\843.jpg,0
processed_data\other\395.jpg,2
processed_data\cats\1724.jpg,0
processed_data\cats\4514.jpg,0
processed_data\dogs\2819.jpg,1
processed_data\cats\2759.jpg,0
processed_data\dogs\4907.jpg,1
processed_data\other\1230.jpg,2
processed_data\other\2994.jpg,2
processed_data\cats\316.jpg,0
processed_data\other\1693.jpg,2
processed_data\cats\1964.jpg,0
processed_data\dogs\237.jpg,1
processed_data\other\3477.jpg,2
processed_data\other\991.jpg,2
processed_data\dogs\3784.jpg,1
processed_data\other\2045.jpg,2
processed_data\other\3313.jpg,2
processed_data\other\208.jpg,2
processed_data\other\2768.jpg,2
processed_data\cats\1900.jpg,0
processed_data\dogs\3390.jpg,1
processed_data\other\4286.jpg,2
processed_data\dogs\3307.jpg,1
processed_data\other\4464.jpg,2
processed_data\dogs\1329.jpg,1
processed_data\other\2890.jpg,2
processed_data\dogs\2158.jpg,1
processed_data\dogs\972.jpg,1
processed_data\other\545.jpg,2
processed_data\other\372.jpg,2
processed_data\cats\1885.jpg,0
processed_data\other\1684.jpg,2
processed_data\dogs\205.jpg,1
processed_data\other\232.jpg,2
processed_data\dogs\3143.jpg,1
processed_data\other\1847.jpg,2
processed_data\other\433.jpg,2
processed_data\dogs\752.jpg,1
processed_data\other\4646.jpg,2
processed_data\cats\3213.jpg,0
processed_data\cats\1239.jpg,0
processed_data\dogs\3664.jpg,1
processed_data\cats\422.jpg,0
processed_data\cats\1061.jpg,0
processed_data\other\2955.jpg,2
processed_data\other\4862.jpg,2
processed_data\cats\3537.jpg,0
processed_data\other\411.jpg,2
processed_data\cats\1528.jpg,0
processed_data\other\1418.jpg,2
processed_data\dogs\883.jpg,1
processed_data\other\1947.jpg,2
processed_data\other\986.jpg,2
processed_data\other\1735.jpg,2
processed_data\cats\4380.jpg,0
processed_data\dogs\2659.jpg,1
processed_data\cats\2823.jpg,0
processed_data\dogs\4480.jpg,1
processed_data\other\3013.jpg,2
processed_data\dogs\1406.jpg,1
processed_data\dogs\914.jpg,1
processed_data\other\250.jpg,2
processed_data\dogs\846.jpg,1
processed_data\other\4584.jpg,2
processed_data\cats\3187.jpg,0
processed_data\cats\681.jpg,0
processed_data\dogs\412.jpg,1
processed_data\other\39.jpg,2
processed_data\cats\1804.jpg,0
processed_data\other\3098.jpg,2
processed_data\cats\2426.jpg,0
processed_data\dogs\2515.jpg,1
processed_data\cats\2545.jpg,0
processed_data\dogs\1989.jpg,1
processed_data\cats\4423.jpg,0
processed_data\dogs\4423.jpg,1
processed_data\other\2349.jpg,2
processed_data\cats\4563.jpg,0
processed_data\other\4823.jpg,2
processed_data\dogs\2830.jpg,1
processed_data\other\736.jpg,2
processed_data\cats\18.jpg,0
processed_data\other\4164.jpg,2
processed_data\cats\4603.jpg,0
processed_data\cats\944.jpg,0
processed_data\other\4780.jpg,2
processed_data\dogs\740.jpg,1
processed_data\dogs\1806.jpg,1
processed_data\other\408.jpg,2
processed_data\other\2764.jpg,2
processed_data\other\2171.jpg,2
processed_data\cats\1523.jpg,0
processed_data\cats\4537.jpg,0
processed_data\cats\2131.jpg,0
processed_data\other\1408.jpg,2
processed_data\cats\1277.jpg,0
processed_data\cats\2542.jpg,0
processed_data\dogs\1906.jpg,1
processed_data\cats\2845.jpg,0
processed_data\other\1527.jpg,2
processed_data\cats\70.jpg,0
processed_data\cats\4867.jpg,0
processed_data\dogs\248.jpg,1
processed_data\cats\4402.jpg,0
processed_data\cats\1905.jpg,0
processed_data\dogs\311.jpg,1
processed_data\other\3250.jpg,2
processed_data\other\465.jpg,2
processed_data\dogs\4042.jpg,1
processed_data\other\1980.jpg,2
processed_data\cats\4651.jpg,0
processed_data\dogs\4347.jpg,1
processed_data\cats\1079.jpg,0
processed_data\cats\2787.jpg,0
processed_data\other\3343.jpg,2
processed_data\other\4748.jpg,2
processed_data\dogs\3049.jpg,1
processed_data\other\2828.jpg,2
processed_data\other\1763.jpg,2
processed_data\other\3713.jpg,2
processed_data\other\4813.jpg,2
processed_data\other\3711.jpg,2
processed_data\other\3611.jpg,2
processed_data\cats\3630.jpg,0
processed_data\dogs\982.jpg,1
processed_data\dogs\3865.jpg,1
processed_data\dogs\1794.jpg,1
processed_data\cats\3104.jpg,0
processed_data\other\3732.jpg,2
processed_data\other\1582.jpg,2
processed_data\cats\1562.jpg,0
processed_data\other\1056.jpg,2
processed_data\dogs\3289.jpg,1
processed_data\other\2829.jpg,2
processed_data\cats\788.jpg,0
processed_data\other\4966.jpg,2
processed_data\other\339.jpg,2
processed_data\cats\1112.jpg,0
processed_data\other\3962.jpg,2
processed_data\other\1368.jpg,2
processed_data\cats\4762.jpg,0
processed_data\dogs\3067.jpg,1
processed_data\dogs\2794.jpg,1
processed_data\cats\3156.jpg,0
processed_data\other\4086.jpg,2
processed_data\cats\2065.jpg,0
processed_data\other\2620.jpg,2
processed_data\other\616.jpg,2
processed_data\dogs\1280.jpg,1
processed_data\dogs\4797.jpg,1
processed_data\cats\4820.jpg,0
processed_data\other\4895.jpg,2
processed_data\dogs\4695.jpg,1
processed_data\cats\1985.jpg,0
processed_data\dogs\2486.jpg,1
processed_data\cats\2143.jpg,0
processed_data\dogs\1626.jpg,1
processed_data\other\458.jpg,2
processed_data\dogs\4353.jpg,1
processed_data\dogs\2615.jpg,1
processed_data\dogs\2451.jpg,1
processed_data\cats\402.jpg,0
processed_data\dogs\3478.jpg,1
processed_data\cats\1162.jpg,0
processed_data\other\266.jpg,2
processed_data\other\2181.jpg,2
processed_data\dogs\236.jpg,1
processed_data\cats\609.jpg,0
processed_data\dogs\2440.jpg,1
processed_data\other\3189.jpg,2
processed_data\cats\2763.jpg,0
processed_data\cats\992.jpg,0
processed_data\cats\900.jpg,0
processed_data\dogs\3733.jpg,1
processed_data\dogs\1780.jpg,1
processed_data\other\4802.jpg,2
processed_data\dogs\2100.jpg,1
processed_data\other\2136.jpg,2
processed_data\other\1547.jpg,2
processed_data\cats\2123.jpg,0
processed_data\cats\3857.jpg,0
processed_data\cats\4020.jpg,0
processed_data\other\1272.jpg,2
processed_data\dogs\660.jpg,1
processed_data\other\2438.jpg,2
processed_data\other\4141.jpg,2
processed_data\dogs\3168.jpg,1
processed_data\dogs\3282.jpg,1
processed_data\cats\1944.jpg,0
processed_data\dogs\4798.jpg,1
processed_data\dogs\4115.jpg,1
processed_data\cats\786.jpg,0
processed_data\other\841.jpg,2
processed_data\cats\2685.jpg,0
processed_data\dogs\4849.jpg,1
processed_data\dogs\3051.jpg,1
processed_data\dogs\4605.jpg,1
processed_data\other\2269.jpg,2
processed_data\cats\4889.jpg,0
processed_data\dogs\501.jpg,1
processed_data\dogs\1746.jpg,1
processed_data\other\3536.jpg,2
processed_data\other\1086.jpg,2
processed_data\dogs\756.jpg,1
processed_data\other\3829.jpg,2
processed_data\other\2491.jpg,2
processed_data\cats\535.jpg,0
processed_data\dogs\4251.jpg,1
processed_data\cats\453.jpg,0
processed_data\other\4796.jpg,2
processed_data\dogs\605.jpg,1
processed_data\other\1957.jpg,2
processed_data\dogs\3563.jpg,1
processed_data\other\2897.jpg,2
processed_data\cats\380.jpg,0
processed_data\cats\3971.jpg,0
processed_data\dogs\581.jpg,1
processed_data\cats\2519.jpg,0
processed_data\dogs\67.jpg,1
processed_data\dogs\1040.jpg,1
processed_data\other\1085.jpg,2
processed_data\cats\3976.jpg,0
processed_data\cats\2351.jpg,0
processed_data\cats\2623.jpg,0
processed_data\cats\4482.jpg,0
processed_data\dogs\97.jpg,1
processed_data\cats\441.jpg,0
processed_data\other\4855.jpg,2
processed_data\other\2430.jpg,2
processed_data\other\2361.jpg,2
processed_data\cats\2543.jpg,0
processed_data\cats\3424.jpg,0
processed_data\cats\2661.jpg,0
processed_data\cats\56.jpg,0
processed_data\other\2017.jpg,2
processed_data\dogs\2458.jpg,1
processed_data\cats\409.jpg,0
processed_data\other\1133.jpg,2
processed_data\cats\1125.jpg,0
processed_data\other\145.jpg,2
processed_data\dogs\2791.jpg,1
processed_data\other\4041.jpg,2
processed_data\dogs\89.jpg,1
processed_data\cats\2002.jpg,0
processed_data\cats\2579.jpg,0
processed_data\cats\1445.jpg,0
processed_data\dogs\2574.jpg,1
processed_data\cats\1781.jpg,0
processed_data\cats\4019.jpg,0
processed_data\dogs\4692.jpg,1
processed_data\dogs\3408.jpg,1
processed_data\cats\1647.jpg,0
processed_data\cats\1796.jpg,0
processed_data\other\4962.jpg,2
processed_data\other\1888.jpg,2
processed_data\other\3203.jpg,2
processed_data\dogs\401.jpg,1
processed_data\dogs\3790.jpg,1
processed_data\other\3736.jpg,2
processed_data\other\2775.jpg,2
processed_data\cats\1280.jpg,0
processed_data\other\996.jpg,2
processed_data\other\761.jpg,2
processed_data\cats\4782.jpg,0
processed_data\dogs\1763.jpg,1
processed_data\dogs\2013.jpg,1
processed_data\dogs\140.jpg,1
processed_data\cats\3814.jpg,0
processed_data\cats\2795.jpg,0
processed_data\other\2002.jpg,2
processed_data\cats\457.jpg,0
processed_data\other\2655.jpg,2
processed_data\cats\130.jpg,0
processed_data\other\2656.jpg,2
processed_data\other\3297.jpg,2
processed_data\other\1343.jpg,2
processed_data\cats\3685.jpg,0
processed_data\cats\657.jpg,0
processed_data\dogs\2376.jpg,1
processed_data\dogs\870.jpg,1
processed_data\cats\420.jpg,0
processed_data\other\4305.jpg,2
processed_data\cats\4072.jpg,0
processed_data\cats\1274.jpg,0
processed_data\other\901.jpg,2
processed_data\other\2230.jpg,2
processed_data\cats\1310.jpg,0
processed_data\dogs\1824.jpg,1
processed_data\other\3860.jpg,2
processed_data\dogs\3016.jpg,1
processed_data\other\4831.jpg,2
processed_data\cats\532.jpg,0
processed_data\dogs\4978.jpg,1
processed_data\dogs\3935.jpg,1
processed_data\other\235.jpg,2
processed_data\dogs\2668.jpg,1
processed_data\other\3604.jpg,2
processed_data\other\1644.jpg,2
processed_data\other\2989.jpg,2
processed_data\other\1705.jpg,2
processed_data\cats\2498.jpg,0
processed_data\dogs\3319.jpg,1
processed_data\dogs\1510.jpg,1
processed_data\cats\1044.jpg,0
processed_data\dogs\968.jpg,1
processed_data\dogs\2134.jpg,1
processed_data\cats\2299.jpg,0
processed_data\dogs\858.jpg,1
processed_data\other\1163.jpg,2
processed_data\cats\2523.jpg,0
processed_data\cats\2414.jpg,0
processed_data\other\1993.jpg,2
processed_data\cats\4963.jpg,0
processed_data\cats\2465.jpg,0
processed_data\other\4359.jpg,2
processed_data\cats\2691.jpg,0
processed_data\dogs\1064.jpg,1
processed_data\dogs\1456.jpg,1
processed_data\other\3914.jpg,2
processed_data\other\1480.jpg,2
processed_data\dogs\4634.jpg,1
processed_data\other\158.jpg,2
processed_data\other\3591.jpg,2
processed_data\cats\1165.jpg,0
processed_data\dogs\150.jpg,1
processed_data\dogs\2965.jpg,1
processed_data\other\4484.jpg,2
processed_data\other\2356.jpg,2
processed_data\dogs\2426.jpg,1
processed_data\cats\2108.jpg,0
processed_data\other\1429.jpg,2
processed_data\cats\4521.jpg,0
processed_data\cats\14.jpg,0
processed_data\cats\1758.jpg,0
processed_data\dogs\1179.jpg,1
processed_data\other\4029.jpg,2
processed_data\other\2397.jpg,2
processed_data\cats\3194.jpg,0
processed_data\cats\3791.jpg,0
processed_data\dogs\3420.jpg,1
processed_data\cats\796.jpg,0
processed_data\dogs\2775.jpg,1
processed_data\dogs\1983.jpg,1
processed_data\dogs\536.jpg,1
processed_data\cats\2936.jpg,0
processed_data\dogs\1464.jpg,1
processed_data\other\2805.jpg,2
processed_data\dogs\1058.jpg,1
processed_data\other\3387.jpg,2
processed_data\other\239.jpg,2
processed_data\other\3235.jpg,2
processed_data\cats\1697.jpg,0
processed_data\dogs\4073.jpg,1
processed_data\other\4548.jpg,2
processed_data\dogs\219.jpg,1
processed_data\cats\927.jpg,0
processed_data\other\3745.jpg,2
processed_data\dogs\4762.jpg,1
processed_data\other\4821.jpg,2
processed_data\other\2203.jpg,2
processed_data\cats\3820.jpg,0
processed_data\other\3362.jpg,2
processed_data\dogs\1413.jpg,1
processed_data\cats\3863.jpg,0
processed_data\other\3739.jpg,2
processed_data\dogs\3268.jpg,1
processed_data\other\2708.jpg,2
processed_data\cats\3878.jpg,0
processed_data\other\2204.jpg,2
processed_data\cats\2158.jpg,0
processed_data\other\4847.jpg,2
processed_data\other\4886.jpg,2
processed_data\other\3442.jpg,2
processed_data\dogs\3286.jpg,1
processed_data\cats\269.jpg,0
processed_data\other\4563.jpg,2
processed_data\other\100.jpg,2
processed_data\dogs\1409.jpg,1
processed_data\cats\2931.jpg,0
processed_data\cats\4716.jpg,0
processed_data\cats\1930.jpg,0
processed_data\dogs\4443.jpg,1
processed_data\other\4864.jpg,2
processed_data\cats\4719.jpg,0
processed_data\cats\1582.jpg,0
processed_data\dogs\4846.jpg,1
processed_data\dogs\2538.jpg,1
processed_data\cats\1773.jpg,0
processed_data\dogs\4684.jpg,1
processed_data\cats\117.jpg,0
processed_data\dogs\397.jpg,1
processed_data\dogs\1921.jpg,1
processed_data\cats\2746.jpg,0
processed_data\cats\4897.jpg,0
processed_data\other\4950.jpg,2
processed_data\dogs\4396.jpg,1
processed_data\dogs\3673.jpg,1
processed_data\other\2432.jpg,2
processed_data\other\4688.jpg,2
processed_data\other\200.jpg,2
processed_data\cats\3496.jpg,0
processed_data\cats\4729.jpg,0
processed_data\other\3613.jpg,2
processed_data\cats\3353.jpg,0
processed_data\cats\3168.jpg,0
processed_data\cats\1983.jpg,0
processed_data\dogs\1957.jpg,1
processed_data\cats\239.jpg,0
processed_data\cats\629.jpg,0
processed_data\dogs\1929.jpg,1
processed_data\other\1136.jpg,2
processed_data\dogs\2756.jpg,1
processed_data\cats\382.jpg,0
processed_data\cats\4469.jpg,0
processed_data\other\4446.jpg,2
processed_data\dogs\2275.jpg,1
processed_data\cats\4422.jpg,0
processed_data\other\3765.jpg,2
processed_data\dogs\926.jpg,1
processed_data\dogs\3186.jpg,1
processed_data\dogs\2595.jpg,1
processed_data\other\3857.jpg,2
processed_data\cats\1415.jpg,0
processed_data\cats\2129.jpg,0
processed_data\cats\3030.jpg,0
processed_data\dogs\1565.jpg,1
processed_data\other\578.jpg,2
processed_data\dogs\2105.jpg,1
processed_data\dogs\3141.jpg,1
processed_data\other\1977.jpg,2
processed_data\other\3130.jpg,2
